total_arrivals,total_exits,mean_delay,p95_delay,max_queue_N,max_queue_E,max_queue_S,max_queue_W,throughput_vph,avg_travel_time,total_co2,total_fuel,scenario_name,num_windows,simulation_duration,throughput_mean,throughput_std,throughput_cv,delay_trend,delay_max,max_queue_N_max,max_queue_N_trend,max_queue_E_max,max_queue_E_trend,max_queue_S_max,max_queue_S_trend,max_queue_W_max,max_queue_W_trend,total_queue_max,total_queue_mean,queue_growth_rate,failure_detected,failure_reasons,performance_class
1613.0,1511.0,179.10892388451444,248.80000000000015,26.0,24.0,25.0,26.0,1511.0,235.32945069490404,634487.048757205,205253.4333684729,d55_l1_dm1.25,13,3600.0,1394.7692307692307,424.52908822077455,0.30437227811990236,-3.032950777726756,199.14375,26,-0.7692307692307679,24,-0.5164835164835156,25,-0.5824175824175821,26,-0.5824175824175813,91,71.07692307692308,-2.45054945054945,True,"['excessive_queue', 'excessive_delay', 'unstable_throughput']",failure
