total_arrivals,total_exits,mean_delay,p95_delay,max_queue_N,max_queue_E,max_queue_S,max_queue_W,throughput_vph,avg_travel_time,total_co2,total_fuel,scenario_name,num_windows,simulation_duration,throughput_mean,throughput_std,throughput_cv,delay_trend,delay_max,max_queue_N_max,max_queue_N_trend,max_queue_E_max,max_queue_E_trend,max_queue_S_max,max_queue_S_trend,max_queue_W_max,max_queue_W_trend,total_queue_max,total_queue_mean,queue_growth_rate,failure_detected,failure_reasons,performance_class
1606.0,1502.0,178.24907651715037,249.39999999999984,23.0,25.0,25.0,24.0,1502.0,230.4190412782956,613877.2691141171,198590.35932114127,d45_l2_dm1.50,13,3600.0,1386.4615384615386,412.98176815496635,0.2978674537291701,-3.445762784770655,194.727868852459,23,0.09340659340659356,25,-1.186813186813187,25,-0.7912087912087907,24,-0.11538461538461481,82,64.3076923076923,-1.999999999999998,True,"['excessive_queue', 'excessive_delay']",failure
