total_arrivals,total_exits,mean_delay,p95_delay,max_queue_N,max_queue_E,max_queue_S,max_queue_W,throughput_vph,avg_travel_time,total_co2,total_fuel,scenario_name,num_windows,simulation_duration,throughput_mean,throughput_std,throughput_cv,delay_trend,delay_max,max_queue_N_max,max_queue_N_trend,max_queue_E_max,max_queue_E_trend,max_queue_S_max,max_queue_S_trend,max_queue_W_max,max_queue_W_trend,total_queue_max,total_queue_mean,queue_growth_rate,failure_detected,failure_reasons,performance_class
1527.0,1447.0,134.5204751921733,247.4000000000001,24.0,10.0,24.0,23.0,1447.0,185.70601243953004,477706.43022502377,154523.35989420174,d35_l1_dm0.75,13,3600.0,1335.6923076923076,409.06786809777566,0.30625905812434256,0.8595782182500853,161.02601626016258,24,-0.5824175824175818,10,0.25274725274725285,24,-0.8626373626373615,23,0.8296703296703304,70,49.84615384615385,-0.36263736263736235,True,"['excessive_queue', 'excessive_delay', 'unstable_throughput']",failure
