total_arrivals,total_exits,mean_delay,p95_delay,max_queue_N,max_queue_E,max_queue_S,max_queue_W,throughput_vph,avg_travel_time,total_co2,total_fuel
1536,1430,190.82728531855955,271.4000000000001,25,25,26,25,1430.0,241.70293706293708,604490.6807915365,195562.86525316548
