total_arrivals,total_exits,mean_delay,p95_delay,max_queue_N,max_queue_E,max_queue_S,max_queue_W,throughput_vph,avg_travel_time,total_co2,total_fuel,scenario_name,num_windows,simulation_duration,throughput_mean,throughput_std,throughput_cv,delay_trend,delay_max,max_queue_N_max,max_queue_N_trend,max_queue_E_max,max_queue_E_trend,max_queue_S_max,max_queue_S_trend,max_queue_W_max,max_queue_W_trend,total_queue_max,total_queue_mean,queue_growth_rate,failure_detected,failure_reasons,performance_class
1536.0,1430.0,190.82728531855955,271.4000000000001,25.0,25.0,26.0,25.0,1430.0,241.70293706293708,604490.6807915365,195562.86525316548,d35_l1_dm1.25,13,3600.0,1320.0,420.3031872717232,0.3184115055088812,-3.480579324082925,216.17377049180328,25,-0.7692307692307688,25,-0.6428571428571421,26,-0.7912087912087904,25,-0.6318681318681311,93,69.3076923076923,-2.8351648351648335,True,"['excessive_queue', 'excessive_delay', 'unstable_throughput']",failure
