total_arrivals,total_exits,mean_delay,p95_delay,max_queue_N,max_queue_E,max_queue_S,max_queue_W,throughput_vph,avg_travel_time,total_co2,total_fuel
1640,1532,171.1711700064641,229.80000000000007,24,24,25,25,1532.0,228.0958224543081,625370.3578650261,202297.10214251844
