total_arrivals,total_exits,mean_delay,p95_delay,max_queue_N,max_queue_E,max_queue_S,max_queue_W,throughput_vph,avg_travel_time,total_co2,total_fuel,scenario_name,num_windows,simulation_duration,throughput_mean,throughput_std,throughput_cv,delay_trend,delay_max,max_queue_N_max,max_queue_N_trend,max_queue_E_max,max_queue_E_trend,max_queue_S_max,max_queue_S_trend,max_queue_W_max,max_queue_W_trend,total_queue_max,total_queue_mean,queue_growth_rate,failure_detected,failure_reasons,performance_class
1607.0,1503.0,177.3141914191419,234.6000000000004,24.0,26.0,25.0,24.0,1503.0,229.7831004657352,613223.730134663,198377.93272403412,d45_l2_dm1.25,13,3600.0,1387.3846153846155,414.8529931399312,0.29901801457191757,-2.880351824139479,194.3383333333333,24,-1.6208791208791193,26,0.34615384615384653,25,-0.8681318681318679,24,-0.13186813186813146,77,64.3076923076923,-2.274725274725271,True,"['excessive_queue', 'excessive_delay']",failure
