total_arrivals,total_exits,mean_delay,p95_delay,max_queue_N,max_queue_E,max_queue_S,max_queue_W,throughput_vph,avg_travel_time,total_co2,total_fuel,scenario_name,num_windows,simulation_duration,throughput_mean,throughput_std,throughput_cv,delay_trend,delay_max,max_queue_N_max,max_queue_N_trend,max_queue_E_max,max_queue_E_trend,max_queue_S_max,max_queue_S_trend,max_queue_W_max,max_queue_W_trend,total_queue_max,total_queue_mean,queue_growth_rate,failure_detected,failure_reasons,performance_class
1186.0,1164.0,18.82160427807487,52.400000000000006,6.0,4.0,12.0,3.0,1164.0,82.30807560137457,195918.88096985707,63326.60945946974,d45_l2_dm0.50,13,3600.0,1074.4615384615386,314.70831804035146,0.29289863506046454,-1.5098830927117788,46.84470588235294,6,-0.15934065934065936,4,-0.09340659340659346,12,-0.44505494505494486,3,-0.0659340659340658,24,9.076923076923077,-0.7637362637362644,False,['none'],poor
