window_id,start_time,end_time,arrivals,exits,throughput_vph,avg_delay,p95_delay,max_queue_N,max_queue_E,max_queue_S,max_queue_W,avg_speed_ring,total_co2,total_fuel,total_waiting_time
0,0.0,300.0,116,88,1056.0,46.84470588235294,111.99999999999999,6,4,12,2,5.538987543571463,21429.85124903822,6916.578384870426,97769.99999999999
1,300.0,600.0,97,98,1176.0,17.040506329113924,53.599999999999966,2,1,3,3,5.333309519780899,15181.307233706395,4911.185423273917,5816.6
2,600.0,900.0,98,97,1164.0,12.4918918918919,39.60000000000002,1,1,2,2,5.2981504445617595,14454.04893259381,4674.079553845786,3191.799999999998
3,900.0,1200.0,96,99,1188.0,15.515662650602412,46.200000000000045,2,2,3,2,5.807995367614448,17133.288009842017,5535.990145565214,6781.399999999999
4,1200.0,1500.0,99,99,1188.0,13.840579710144928,42.799999999999955,1,1,3,2,5.787887286071759,15147.8389753321,4897.679821009331,757.4000000000001
5,1500.0,1800.0,96,95,1140.0,15.753424657534255,44.40000000000009,3,2,1,1,5.615574542009822,15282.793677779633,4939.522579807265,2812.8000000000006
6,1800.0,2100.0,98,96,1152.0,21.951898734177202,54.40000000000009,6,1,8,2,5.2565112354317,15900.177015932592,5140.451166851155,8639.200000000008
7,2100.0,2400.0,93,101,1212.0,18.19310344827586,57.40000000000009,2,1,2,2,4.956069800115533,16142.738617055218,5219.761170660744,18065.00000000001
8,2400.0,2700.0,105,96,1152.0,14.847222222222236,44.0,2,2,2,2,5.079153254986711,15704.976008605643,5077.3533664075,1647.0000000000002
9,2700.0,3000.0,93,101,1212.0,14.792207792207769,41.600000000000364,1,1,2,2,5.588197274660601,16820.24704643852,5435.551170795674,4378.199999999999
10,3000.0,3300.0,100,89,1068.0,15.545205479452063,47.0,2,2,2,3,5.026816845060718,13449.14558581209,4349.257394389067,451.4000000000002
11,3300.0,3600.0,95,105,1260.0,15.395238095238094,46.59999999999991,3,2,2,2,5.599633075767236,17573.21422024065,5679.569678385118,11392.800000000014
12,3600.0,3600.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
