total_arrivals,total_exits,mean_delay,p95_delay,max_queue_N,max_queue_E,max_queue_S,max_queue_W,throughput_vph,avg_travel_time,total_co2,total_fuel
1186,1163,18.269516310461196,47.0,5,3,5,5,1163.0,79.8945829750645,191513.69656629546,61900.15763560137
