total_arrivals,total_exits,mean_delay,p95_delay,max_queue_N,max_queue_E,max_queue_S,max_queue_W,throughput_vph,avg_travel_time,total_co2,total_fuel,scenario_name,num_windows,simulation_duration,throughput_mean,throughput_std,throughput_cv,delay_trend,delay_max,max_queue_N_max,max_queue_N_trend,max_queue_E_max,max_queue_E_trend,max_queue_S_max,max_queue_S_trend,max_queue_W_max,max_queue_W_trend,total_queue_max,total_queue_mean,queue_growth_rate,failure_detected,failure_reasons,performance_class
1634.0,1540.0,158.45806037251123,259.0,26.0,22.0,23.0,24.0,1540.0,219.47064935064932,603029.0801657705,195062.11877217505,d55_l1_dm1.00,13,3600.0,1421.5384615384614,430.29446364528906,0.302696321828396,-2.8371010814655864,181.19854014598545,26,0.09340659340659391,22,-0.445054945054945,23,-1.0934065934065926,24,-0.15934065934065897,78,61.0,-1.6043956043956016,True,"['excessive_queue', 'excessive_delay', 'unstable_throughput']",failure
