total_arrivals,total_exits,mean_delay,p95_delay,max_queue_N,max_queue_E,max_queue_S,max_queue_W,throughput_vph,avg_travel_time,total_co2,total_fuel,scenario_name,num_windows,simulation_duration,throughput_mean,throughput_std,throughput_cv,delay_trend,delay_max,max_queue_N_max,max_queue_N_trend,max_queue_E_max,max_queue_E_trend,max_queue_S_max,max_queue_S_trend,max_queue_W_max,max_queue_W_trend,total_queue_max,total_queue_mean,queue_growth_rate,failure_detected,failure_reasons,performance_class
1587.0,1492.0,130.9585135135135,216.0,24.0,11.0,24.0,26.0,1492.0,190.22158176943705,520309.9692529931,168287.42847147066,d55_l2_dm0.75,13,3600.0,1377.2307692307693,413.15710437968784,0.29999119509249006,-0.01955822531806577,148.70239999999998,24,-0.10439560439560404,11,-0.12087912087912084,24,-0.7747252747252752,26,-0.09890109890109795,72,52.15384615384615,-1.0989010989010977,True,"['excessive_queue', 'excessive_delay']",failure
