total_arrivals,total_exits,mean_delay,p95_delay,max_queue_N,max_queue_E,max_queue_S,max_queue_W,throughput_vph,avg_travel_time,total_co2,total_fuel,scenario_name,num_windows,simulation_duration,throughput_mean,throughput_std,throughput_cv,delay_trend,delay_max,max_queue_N_max,max_queue_N_trend,max_queue_E_max,max_queue_E_trend,max_queue_S_max,max_queue_S_trend,max_queue_W_max,max_queue_W_trend,total_queue_max,total_queue_mean,queue_growth_rate,failure_detected,failure_reasons,performance_class
1186.0,1163.0,17.37839029768468,48.4,7.0,5.0,8.0,4.0,1163.0,85.63748925193465,206055.4364838017,66598.62491265654,d55_l2_dm0.50,13,3600.0,1073.5384615384614,312.8372925302115,0.2914076241682968,-0.6039407290377101,31.54408602150537,7,-0.12087912087912094,5,-0.04945054945054942,8,-0.005494505494505484,4,-0.03846153846153841,17,9.153846153846153,-0.21428571428571427,False,['none'],acceptable
