total_arrivals,total_exits,mean_delay,p95_delay,max_queue_N,max_queue_E,max_queue_S,max_queue_W,throughput_vph,avg_travel_time,total_co2,total_fuel,scenario_name,num_windows,simulation_duration,throughput_mean,throughput_std,throughput_cv,delay_trend,delay_max,max_queue_N_max,max_queue_N_trend,max_queue_E_max,max_queue_E_trend,max_queue_S_max,max_queue_S_trend,max_queue_W_max,max_queue_W_trend,total_queue_max,total_queue_mean,queue_growth_rate,failure_detected,failure_reasons,performance_class
1186.0,1163.0,18.2695163104612,47.0,5.0,3.0,5.0,5.0,1163.0,79.8945829750645,191513.69656629543,61900.15763560137,d45_l1_dm0.50,13,3600.0,1073.5384615384614,314.07412534785124,0.29255973269719593,-0.7102694667970629,29.775555555555552,5,-0.16483516483516492,3,-0.09890109890109884,5,0.03846153846153852,5,-0.03846153846153845,12,8.76923076923077,-0.26373626373626363,False,['none'],acceptable
