total_arrivals,total_exits,mean_delay,p95_delay,max_queue_N,max_queue_E,max_queue_S,max_queue_W,throughput_vph,avg_travel_time,total_co2,total_fuel,scenario_name,num_windows,simulation_duration,throughput_mean,throughput_std,throughput_cv,delay_trend,delay_max,max_queue_N_max,max_queue_N_trend,max_queue_E_max,max_queue_E_trend,max_queue_S_max,max_queue_S_trend,max_queue_W_max,max_queue_W_trend,total_queue_max,total_queue_mean,queue_growth_rate,failure_detected,failure_reasons,performance_class
1618.0,1519.0,178.45355048859935,254.6,25.0,24.0,25.0,25.0,1519.0,232.28979591836736,620583.1297619166,200765.94192998044,d45_l1_dm1.50,13,3600.0,1402.1538461538462,424.0511301090301,0.30242838991756593,-3.0920169931901533,199.48760330578517,25,-0.23626373626373603,24,-1.071428571428571,25,-1.1428571428571426,25,-1.1813186813186811,97,62.38461538461539,-3.631868131868132,True,"['excessive_queue', 'excessive_delay', 'unstable_throughput']",failure
